"Statistics name :","2020-Base Consumer Price Index"
"Table Number :","1"
"Title :","2020-Base Consumer Price Index"
"Implementation date :","-","-"
"Cities, Towns and Villages :","-"

"***","Figure is not available."

"","","","","","","","","","/Tabulated variable Code","1","2"
"","","","","","","","","","/Tabulated variable Auxiliary Code","-","-"
"Area(2020-base) Code","Area(2020-base) Auxiliary Code","Area(2020-base)","Time Code","Time Auxiliary Code","Time","Items(2020-base) Code","Items(2020-base) Auxiliary Code","Items(2020-base)","/Tabulated variable","Index","Change from the previous period (year, fiscal year, or month)[%]"
"13A01","","Ku-area of Tokyo","2020000000","","2020","1113","","Octopus","","100","-5.7"
"13A01","","Ku-area of Tokyo","2020000000","","2020","1114","","Prawns","","100","-0.9"
"13A01","","Ku-area of Tokyo","2020000000","","2020","1131","","Short-necked clams","","100","1.9"
"13A01","","Ku-area of Tokyo","2020000000","","2020","1132","","Oysters","","100","2.3"
"13A01","","Ku-area of Tokyo","2020000000","","2020","1133","","Scallops","","100","-2.4"
"13A01","","Ku-area of Tokyo","2020000000","","2020","0010","","Salted & dried fish","","100","0.4"
"13A01","","Ku-area of Tokyo","2020000000","","2020","1141","","Salted salmon","","100","1.2"
"13A01","","Ku-area of Tokyo","2020000000","","2020","1142","","Salted cod roe","","100","1.5"
"13A01","","Ku-area of Tokyo","2020000000","","2020","1143","","""Shirasu-boshi"", dried young sardines","","100","-0.4"
"13A01","","Ku-area of Tokyo","2020000000","","2020","1144","","Dried horse mackerel","","100","-1.4"
"13A01","","Ku-area of Tokyo","2020000000","","2020","1146","","""Niboshi"", dried small sardines","","100","2.0"
"13A01","","Ku-area of Tokyo","2020000000","","2020","1150","","Capelin","","100","11.4"
"13A01","","Ku-area of Tokyo","2020000000","","2020","1167","","Salmon roe","","100","-4.6"
"13A01","","Ku-area of Tokyo","2020000000","","2020","0011","","Fish-paste products","","100","1.3"
"13A01","","Ku-area of Tokyo","2020000000","","2020","1151","","""Agekamaboko"", fried fish-paste patties","","100","2.4"
"13A01","","Ku-area of Tokyo","2020000000","","2020","1152","","""Chikuwa"", baked fish-paste bars","","100","0.1"
"13A01","","Ku-area of Tokyo","2020000000","","2020","1153","","""Kamaboko"", steamed fish-paste cakes","","100","1.0"
"13A01","","Ku-area of Tokyo","2020000000","","2020","0012","","Other processed fish & seafood","","100","0.5"
"13A01","","Ku-area of Tokyo","2020000000","","2020","1161","","Dried bonito fillets","","100","-1.8"
"13A01","","Ku-area of Tokyo","2020000000","","2020","1165","","Pickled fish","","100","0.8"
"13A01","","Ku-area of Tokyo","2020000000","","2020","1166","","Fish prepared in soy sauce","","100","-0.1"
"13A01","","Ku-area of Tokyo","2020000000","","2020","1173","","Canned fish","","100","1.7"
"13A01","","Ku-area of Tokyo","2019000000","","2019","0008","","Fish & seafood","","101","2.1"
"13A01","","Ku-area of Tokyo","2019000000","","2019","0009","","Fresh fish & seafood","","102.2","2.1"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1101","","Tuna fish","","104.9","0.3"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1102","","Horse mackerel","","95","-0.6"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1103","","Sardines","","95.9","1.9"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1104","","Bonito","","95.3","-0.6"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1106","","Salmon","","109.5","0.7"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1107","","Mackerel","","102","-3.7"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1108","","Saury","","80.4","6.1"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1110","","Sea bream","","104.1","3.6"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1111","","Yellowtail","","104.4","4.9"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1112","","Cuttlefish","","102.9","14.9"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1113","","Octopus","","106","-2.1"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1114","","Prawns","","100.9","3.2"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1131","","Short-necked clams","","98.2","2.2"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1132","","Oysters","","97.7","4.2"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1133","","Scallops","","102.5","-5.9"
"13A01","","Ku-area of Tokyo","2019000000","","2019","0010","","Salted & dried fish","","99.6","1.7"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1141","","Salted salmon","","98.8","5.0"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1142","","Salted cod roe","","98.5","-0.6"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1143","","""Shirasu-boshi"", dried young sardines","","100.4","3.8"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1144","","Dried horse mackerel","","101.4","-1.5"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1146","","""Niboshi"", dried small sardines","","98.1","2.8"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1150","","Capelin","","89.8","1.5"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1167","","Salmon roe","","104.8","-0.5"
"13A01","","Ku-area of Tokyo","2019000000","","2019","0011","","Fish-paste products","","98.7","3.2"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1151","","""Agekamaboko"", fried fish-paste patties","","97.6","2.0"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1152","","""Chikuwa"", baked fish-paste bars","","99.9","1.1"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1153","","""Kamaboko"", steamed fish-paste cakes","","99","5.0"
"13A01","","Ku-area of Tokyo","2019000000","","2019","0012","","Other processed fish & seafood","","99.5","2.5"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1161","","Dried bonito fillets","","101.8","1.1"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1165","","Pickled fish","","99.2","1.9"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1166","","Fish prepared in soy sauce","","100.1","3.5"
"13A01","","Ku-area of Tokyo","2019000000","","2019","1173","","Canned fish","","98.3","3.9"
"13A01","","Ku-area of Tokyo","2018000000","","2018","0008","","Fish & seafood","","98.9","4.3"
"13A01","","Ku-area of Tokyo","2018000000","","2018","0009","","Fresh fish & seafood","","100.1","4.0"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1101","","Tuna fish","","104.6","7.7"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1102","","Horse mackerel","","95.6","0.9"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1103","","Sardines","","94.1","3.3"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1104","","Bonito","","95.9","-5.0"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1106","","Salmon","","108.7","4.1"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1107","","Mackerel","","105.9","-1.9"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1108","","Saury","","75.8","1.7"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1110","","Sea bream","","100.4","6.0"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1111","","Yellowtail","","99.5","4.8"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1112","","Cuttlefish","","89.5","-1.5"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1113","","Octopus","","108.3","26.4"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1114","","Prawns","","97.8","-1.4"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1131","","Short-necked clams","","96","-1.0"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1132","","Oysters","","93.8","-2.8"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1133","","Scallops","","108.8","-0.3"
"13A01","","Ku-area of Tokyo","2018000000","","2018","0010","","Salted & dried fish","","98","7.6"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1141","","Salted salmon","","94.1","6.2"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1142","","Salted cod roe","","99.1","4.1"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1143","","""Shirasu-boshi"", dried young sardines","","96.7","13.2"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1144","","Dried horse mackerel","","103","0.6"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1146","","""Niboshi"", dried small sardines","","95.4","-1.9"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1150","","Capelin","","88.5","-9.3"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1167","","Salmon roe","","105.4","31.5"
"13A01","","Ku-area of Tokyo","2018000000","","2018","0011","","Fish-paste products","","95.6","-0.4"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1151","","""Agekamaboko"", fried fish-paste patties","","95.8","-0.3"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1152","","""Chikuwa"", baked fish-paste bars","","98.9","-0.8"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1153","","""Kamaboko"", steamed fish-paste cakes","","94.3","-0.3"
"13A01","","Ku-area of Tokyo","2018000000","","2018","0012","","Other processed fish & seafood","","97.1","4.7"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1161","","Dried bonito fillets","","100.7","7.1"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1165","","Pickled fish","","97.3","3.2"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1166","","Fish prepared in soy sauce","","96.7","15.0"
"13A01","","Ku-area of Tokyo","2018000000","","2018","1173","","Canned fish","","94.6","-1.2"
"13A01","","Ku-area of Tokyo","2017000000","","2017","0008","","Fish & seafood","","94.8","4.4"
"13A01","","Ku-area of Tokyo","2017000000","","2017","0009","","Fresh fish & seafood","","96.3","5.7"
"13A01","","Ku-area of Tokyo","2017000000","","2017","1101","","Tuna fish","","97.1","5.9"
"13A01","","Ku-area of Tokyo","2017000000","","2017","1102","","Horse mackerel","","94.8","4.5"
